[9, 23, 8, 4, 19, 3, 11, 6, 1, 2, 20, 12, 7, 18, 15, 17, 22, 13, 24, 14, 21, 5, 25, 16, 10]
[8, 22, 14, 2, 16, 11, 9, 24, 20, 17, 5, 4, 21, 15, 7, 25, 6, 12, 13, 18, 23, 1, 19, 3, 10]
[2, 9, 8, 17, 20, 15, 5, 23, 14, 1, 10, 24, 13, 7, 21, 11, 22, 6, 18, 19, 25, 3, 16, 12, 4]
[10, 5, 20, 19, 3, 15, 18, 2, 13, 25, 9, 1, 23, 24, 12, 6, 7, 16, 4, 17, 11, 22, 14, 21, 8]
[12, 19, 25, 18, 13, 24, 8, 11, 23, 9, 2, 17, 10, 20, 7, 21, 6, 3, 16, 22, 14, 5, 4, 15, 1]
[6, 3, 16, 18, 25, 21, 13, 19, 4, 24, 8, 22, 5, 9, 20, 1, 10, 12, 23, 17, 2, 14, 7, 11, 15]
[21, 12, 16, 6, 8, 24, 19, 13, 3, 5, 9, 15, 22, 11, 23, 2, 10, 14, 1, 20, 18, 4, 17, 25, 7]
[17, 14, 12, 21, 7, 1, 4, 6, 9, 18, 15, 24, 22, 10, 20, 2, 23, 5, 8, 16, 25, 3, 19, 11, 13]
[15, 11, 25, 12, 5, 13, 17, 2, 9, 16, 1, 14, 18, 4, 10, 19, 21, 6, 22, 23, 3, 8, 24, 7, 20]
[7, 20, 2, 8, 23, 21, 10, 12, 15, 11, 3, 19, 6, 1, 22, 18, 17, 4, 25, 5, 14, 13, 9, 24, 16]
[17, 14, 10, 6, 9, 23, 2, 13, 22, 15, 4, 21, 18, 12, 11, 25, 8, 19, 24, 20, 5, 3, 16, 7, 1]
[24, 11, 21, 19, 1, 16, 13, 2, 4, 8, 3, 7, 10, 18, 20, 23, 6, 15, 5, 25, 12, 9, 17, 22, 14]
[7, 25, 24, 21, 16, 10, 1, 14, 19, 12, 4, 15, 18, 17, 9, 8, 13, 22, 11, 6, 23, 3, 20, 2, 5]
[2, 12, 25, 18, 17, 11, 3, 24, 23, 8, 5, 19, 6, 15, 10, 13, 20, 9, 7, 22, 21, 16, 4, 1, 14]
[15, 2, 18, 14, 21, 9, 17, 10, 1, 7, 22, 25, 23, 13, 4, 19, 16, 3, 24, 12, 5, 11, 8, 6, 20]
[11, 6, 13, 18, 14, 17, 25, 4, 5, 23, 24, 2, 7, 16, 21, 19, 10, 20, 3, 8, 1, 9, 15, 22, 12]
[10, 19, 24, 16, 13, 20, 9, 22, 6, 5, 12, 3, 23, 2, 14, 4, 8, 15, 25, 21, 7, 17, 11, 18, 1]
[3, 22, 6, 13, 18, 20, 19, 17, 15, 25, 14, 9, 12, 1, 7, 8, 4, 5, 2, 16, 21, 11, 23, 24, 10]
[9, 22, 13, 4, 24, 25, 15, 11, 7, 19, 3, 16, 12, 23, 17, 5, 21, 10, 2, 14, 1, 18, 8, 20, 6]
[4, 22, 3, 21, 23, 17, 10, 12, 18, 7, 15, 8, 24, 11, 5, 2, 14, 9, 25, 19, 20, 6, 13, 16, 1]
[21, 15, 10, 2, 12, 23, 6, 18, 14, 4, 16, 13, 24, 8, 3, 19, 17, 1, 9, 20, 22, 5, 25, 11, 7]
[15, 20, 12, 25, 5, 18, 8, 14, 7, 11, 9, 21, 3, 6, 4, 24, 22, 17, 13, 1, 10, 16, 23, 19, 2]
[25, 7, 4, 9, 6, 10, 13, 19, 11, 22, 15, 1, 21, 24, 14, 17, 2, 20, 23, 12, 18, 8, 5, 3, 16]
[18, 16, 19, 6, 23, 3, 21, 17, 10, 15, 8, 7, 9, 25, 11, 14, 5, 1, 22, 24, 12, 13, 4, 20, 2]
[9, 6, 15, 12, 25, 23, 22, 19, 13, 21, 3, 11, 10, 1, 4, 2, 8, 18, 17, 16, 5, 24, 7, 20, 14]
[15, 22, 7, 23, 10, 1, 25, 3, 20, 14, 17, 16, 21, 4, 19, 6, 13, 9, 24, 18, 11, 8, 2, 5, 12]
[21, 9, 19, 13, 12, 17, 18, 22, 8, 7, 24, 6, 2, 14, 15, 16, 5, 20, 11, 10, 23, 3, 25, 1, 4]
[25, 20, 23, 2, 8, 6, 10, 13, 19, 11, 16, 24, 5, 3, 1, 4, 21, 12, 17, 9, 15, 18, 22, 14, 7]
[16, 9, 14, 1, 19, 6, 21, 13, 4, 22, 2, 11, 10, 18, 7, 23, 15, 25, 17, 24, 20, 5, 8, 3, 12]
[10, 18, 16, 11, 9, 23, 21, 14, 7, 25, 20, 1, 13, 5, 4, 6, 22, 3, 2, 8, 17, 12, 15, 19, 24]
[7, 21, 2, 22, 17, 10, 20, 24, 13, 9, 11, 19, 23, 1, 18, 15, 12, 5, 4, 8, 16, 6, 25, 14, 3]
